date,CPI_総合,CPI_生鮮食品除く,CPI_食料エネルギー除く,GDP_デフレータ,CGPI_国内,CGPI_輸出,CGPI_輸入,CSPI
2006-04-01,98.18096897519801,98.15885086407884,96.06375337679,96.20695558771521,97.9529670636788,91.00217666036814,97.91485296632638,98.7581843655593
2006-05-01,98.33046214284516,98.09793671567056,96.029012206382,96.24359824213678,97.926856079002,91.39920338714961,98.13977256306259,98.72038929253512
2006-06-01,98.0218338134962,98.10604058847818,95.98248848991983,96.11554611028367,98.10274638977005,91.64128324809046,97.67862941408433,98.6356899883028
2006-07-01,98.34893855357181,97.99459657161724,95.8870788327556,96.3345868124513,97.94479247719124,91.01686430572613,97.96416864201043,98.66715495375537
2006-08-01,97.91928917985793,98.08405095684236,96.00091539071543,96.42614510026078,98.10124770225413,91.26094927264691,97.7913239903641,98.881718610238
2006-09-01,98.09110595428686,98.05130267273556,95.92044118618239,96.03031092491582,97.9815007817328,91.19672669790077,97.6966012500857,98.70354209157767
2006-10-01,98.20090598307314,98.10370740684816,95.99723298762412,96.39556796752751,98.05056880639526,90.80063470974878,97.78004756993535,98.78100429682871
2006-11-01,98.22343170343154,98.10610720769058,95.90574700709551,96.14638206870002,98.14836051589137,91.3321499313426,97.69980894109607,98.75795539439049
2006-12-01,98.1904572978064,98.03938785431613,95.98555210550744,96.12927046200713,98.34475716184762,90.9196045936671,97.49328795300539,98.76799154014154
2007-01-01,100.0164791327287,99.37995593310815,95.84565601614499,95.99848414342462,101.14059371093387,91.28856391980132,102.86494846733957,98.53136566171727
2007-02-01,100.18199407657433,99.41255266407504,95.78323398126113,96.09206879219016,101.00241383008239,91.17620995266725,102.81987835411026,98.59031299614716
2007-03-01,100.05739687612933,99.47901411347358,95.86119508925444,96.05965772357293,101.29352966232884,91.18127777956595,103.17105345056352,98.55957329366866
2007-04-01,100.18799132220005,99.50968163970846,95.67458144950074,95.86788547176415,101.01674950954815,91.31406243146007,103.07457507033465,98.50894468121581
2007-05-01,100.05102263644952,99.30252256692914,95.84270511634723,95.99487549324192,100.96246068159623,91.230776856875,103.16573494197895,98.51439301206848
2007-06-01,99.97281882880212,99.26528790859318,95.75954706553176,96.09327044142739,101.01171406951634,91.20535288728269,103.23859360817877,98.57471925705981
2007-07-01,100.02341360875391,99.42041608150738,95.73668737073234,95.85999505874707,101.08371798881275,90.81191210749435,103.2745842137289,98.48583281482732
2007-08-01,99.86115044510159,99.37548619166104,95.76025662223401,96.02816550751406,100.94717350461111,90.96880033643606,103.06856889710674,98.48744390290261
2007-09-01,100.10677334428397,99.31095007382893,95.83475306194919,96.08831613658457,100.77090691401519,91.57697073084056,103.15024466035663,98.53554682211632
2007-10-01,100.10411141030305,99.49031378130921,95.77183972458283,96.0348375229579,101.03177654786847,90.93364003842638,103.02841797698193,98.51946756621278
2007-11-01,100.28958742815261,99.48045864081791,95.78018281208662,96.02178608206808,101.00144275161003,91.25766387534317,103.15874803417493,98.5008016801026
2007-12-01,99.97451900392119,99.51617463510868,95.7970089127257,96.10908483638003,101.12831290775458,90.68893456879351,103.24478957039713,98.49169450373192
2008-01-01,99.84604667078347,99.1365369531788,95.6040506098181,95.8479089431707,101.03792668444704,91.10328594365797,102.63989909035634,98.3190334264365
2008-02-01,99.78582546337692,99.2947612067532,95.60831212352927,95.83639144444527,100.91440723268083,90.78208860119446,102.50835298750695,98.25979113438672
2008-03-01,99.65343819743912,99.19479790390596,95.53268481499792,95.6729866435221,100.71119078519568,91.39057935902981,103.2408925945016,98.22948119264298
2008-04-01,99.80128331113397,99.17720005393154,95.58684872023947,95.81502665114205,100.88738577407837,90.58489555486022,102.27760331668767,98.34667426883674
2008-05-01,99.7909920037677,99.20152670188706,95.58366072584745,95.77071442596026,100.86460890459689,90.72522474885612,102.4956575579458,98.34854501484838
2008-06-01,99.8689282555148,99.21451729731663,95.51986825628715,95.78905417428605,100.79559858492281,90.82745243479077,102.36064412967427,98.29331378892161
2008-07-01,99.91755057306322,99.18740280011762,95.54273090836057,95.93479774135419,100.9457738013414,90.80039652094878,102.79879836293115,98.20175530777927
2008-08-01,100.02523891328732,99.2277214544274,95.59135512258746,95.91960754842476,100.81979009635704,91.0227977366158,102.96478765347432,98.31543158525157
2008-09-01,99.73588256396259,99.20118408216368,95.55411827334137,95.92553057899129,100.72948740211496,90.44959749840395,103.50612617341038,98.32682309590727
2008-10-01,99.79234360449833,99.38204021397348,95.57048408754453,96.02633188228918,100.8493513165678,90.55741936105844,102.54897570994493,98.41849983233854
2008-11-01,99.76838481942175,99.24655496418009,95.55701826942202,95.8724873990892,101.04246985848346,90.75526887952499,102.42838391179549,98.31569255889399
2008-12-01,99.91580870344417,99.2157068680572,95.64084125059567,95.88128424004245,101.0582805321194,91.18053582058909,102.80483254429345,98.38943159491103
2009-01-01,97.63333023304436,97.35083357898888,95.41399330167708,95.58789053246775,97.32316027020964,90.80539004476839,97.72770291063343,98.12565394425765
2009-02-01,97.50965014267872,97.46606158719902,95.34431052131114,95.57904704541512,97.38409742732965,90.56961710300371,96.84573717996876,98.04555819966116
2009-03-01,97.71677453889134,97.33766493733943,95.40523289925186,95.4335242792746,97.54891421368623,90.79490904924164,97.17719054536327,98.0528554611377
2009-04-01,97.75214193845223,97.38460163785385,95.27911844828502,95.45355461822733,97.45115559427856,90.61948293063044,97.35882860219056,98.09309322024973
2009-05-01,97.60866411099349,97.37343259435943,95.34139712153136,95.60764802610157,97.22806358210158,90.68247644497367,96.74932491033667,98.06671106748857
2009-06-01,97.47414003604877,97.52076313277476,95.32376379591415,95.55125195374717,97.44697203281537,90.6428855284504,97.27747387598451,98.13720711283186
2009-07-01,97.54413851163355,97.4686792264528,95.33517093691782,95.45038869692266,97.3082017384364,90.5274100041203,97.52695762879952,98.09856769947409
2009-08-01,97.4594126469573,97.50123430322371,95.3732072021755,95.50621235841017,97.35405562394719,90.92423413556281,97.34160285566315,98.12416790209042
2009-09-01,97.51821112484646,97.41563240957875,95.37925505345768,95.55335870991006,97.18944835690104,90.70073823487874,97.32224140345649,98.10002874485286
2009-10-01,97.65514653906232,97.50099760219226,95.39114121608992,95.74130532389542,97.48964927173348,91.00355151819333,96.96425945057236,98.111010932238
2009-11-01,97.7227468704043,97.35882824366755,95.45952321645937,95.5766980273517,97.2686058188401,90.48881883611784,98.12539335844754,98.11219574197074
2009-12-01,97.74343162599405,97.39554578899396,95.33818484993719,95.56041792754965,97.48485614760479,90.52675340621785,97.60665521755486,98.06375243992504
2010-01-01,97.22584064685503,97.28090087288629,95.19719349322925,95.39796822001121,97.11904336670997,90.62535931723595,97.01851721490347,97.83236818101099
2010-02-01,97.36444113436549,97.24398111974271,95.20277373562095,95.44775465683992,97.46129958769644,90.63685925506793,97.32307567899932,97.89314108163094
2010-03-01,97.30673288153903,97.31283164106048,95.19313354377047,95.27609167424924,97.37960509996564,90.94623082661893,96.98574810888164,97.98783042593004
2010-04-01,97.39016378739728,97.26641532242647,95.20034392367698,95.45901363475566,97.37888623101409,90.61577020090422,97.16598117551311,97.91465188166735
2010-05-01,97.11264578709927,97.19810688327368,95.2109531052739,95.46485763636562,97.34070290467811,90.29638577457492,97.27695467417263,97.87599430749972
2010-06-01,97.1714339285338,97.17170914614265,95.21534722409794,95.36316287155661,97.05336436992667,90.62652032101228,97.14094610637353,97.84605902399373
2010-07-01,97.35906078939956,97.24414717120521,95.2108103322715,95.64870663166279,97.00162805705573,90.42016707257292,97.27196167828903,97.87547396687806
2010-08-01,97.17420148720616,97.19797321487972,95.22598318544836,95.39558561144095,96.81440303703134,90.41849704280429,97.1231560668248,97.90100478723444
2010-09-01,97.22939276167811,97.29209724630226,95.07768944954074,95.35121558430787,97.03511459588714,90.54031272318367,96.91646823751968,97.89878279291177
2010-10-01,97.36667578006379,97.16650872162411,95.14231740514262,95.34594906450816,97.0305759614709,90.1717898881918,97.05293345359915,97.92337421344499
2010-11-01,97.1085900816264,97.22556871080695,95.10307052994379,95.30735098744172,97.43308167360681,90.53767985170025,97.02790989728568,97.89774592115388
2010-12-01,97.43637295323758,97.29245612703632,95.1284270537398,95.30075176770939,97.15341755908652,90.64756334781676,96.86176443942145,97.91353044481792
2011-01-01,97.06926502758606,96.98911819069761,94.92746931029873,94.96740497798774,96.83144301182844,90.15233188869722,96.99939062205478,97.75442597092079
2011-02-01,97.16046642870523,97.0540774462274,94.95033558988989,95.10418827363821,96.94520862600609,90.0499954586078,96.97264379475669,97.61619361612016
2011-03-01,97.06681373552141,97.15148011259427,95.03060631203914,95.17392887541266,96.93734027492795,90.20080472327511,96.95337046374158,97.64939305951691
2011-04-01,97.0943049134987,96.95463046561072,94.96410295493104,95.28789237120584,96.72798576624305,90.6813497208095,96.35153875747477,97.68114124741098
2011-05-01,97.22204234927031,96.94031132137096,94.97184391537296,95.26789275057929,97.20814545630164,90.41427200968681,97.06796960990039,97.67963499213582
2011-06-01,97.04583214804148,97.00585526046702,95.01323857851868,95.14369484797784,97.01807287033874,90.22389156880118,96.60959989610058,97.61672354672605
2011-07-01,97.31943909154298,96.89194979222334,94.94780757148503,94.94668334556114,97.20973203946936,90.01433668652852,97.25784702663826,97.72902379489477
2011-08-01,97.27500819870838,97.0441964960297,94.91472834594062,95.1900019190241,97.0835558913181,90.36325454168802,97.50708909329066,97.75336485173331
2011-09-01,97.04702988698756,97.04671063070633,95.00049851910029,95.16758593984459,96.88812687633498,90.14344449550565,96.77303607702869,97.64834660802858
2011-10-01,97.16309358596257,97.06997736566687,95.00794853346443,95.2422759485945,96.95322165379412,90.44977043411505,96.55782683131523,97.59527630106655
2011-11-01,97.16394778483792,96.97060713445038,94.93547040828129,94.97846405968326,96.52153853157499,90.30024311674846,96.9084396307668,97.71384216759819
2011-12-01,97.11628234534427,97.08866136158404,94.84182937032088,95.13460308590433,96.71758369644787,90.13662251881463,96.59818780086609,97.66371647031666
2012-01-01,96.73082105250802,96.81061519778257,94.77009671598688,94.94571110470324,96.84802045700197,90.09650090326056,96.51020211082569,97.51586995320373
2012-02-01,96.80750727432283,96.9767946176617,94.79086912390592,94.856263324274,96.6819556035101,89.86856654761598,96.44706694895928,97.40441654092376
2012-03-01,97.01059420221779,96.88699554535293,94.79359319679298,95.1312489768449,96.74634969766852,90.08468518444924,96.60416105622986,97.47403052168411
2012-04-01,96.84223122875723,96.88028472238368,94.66833565500814,95.05011252122159,96.80980302355593,90.49774726710163,96.57078897455655,97.4401565756578
2012-05-01,97.01738840199519,96.72562220900734,94.6457706933844,95.11606269377756,96.84160843077244,89.87657661834454,96.11381325898768,97.47563033641948
2012-06-01,96.88320364882318,96.84065894200154,94.71658684669565,94.94962092350976,96.85175132605667,89.88110653390099,96.819255413286,97.45556059553633
2012-07-01,96.88731731961798,96.82197366666912,94.68895090920701,94.98471499952738,96.74218268084552,90.17835848699391,96.43905761510074,97.60912894603419
2012-08-01,96.94650140656339,96.67959292039477,94.68809660802184,95.00090285702139,96.54547729139274,90.27537591684637,96.47068159587123,97.4904203454543
2012-09-01,97.10102268968758,96.95055536278177,94.80834548515104,94.97768246441746,97.0403253848216,89.8610680530777,96.82273445308716,97.41904113272514
2012-10-01,97.05327096676257,96.88586876134782,94.83402374021584,94.98236789055153,96.70018413888954,89.98740067448452,96.31790299706283,97.4907058909109
2012-11-01,96.90720657329919,96.82610932651157,94.75208117483534,94.85647924429857,96.69867328489555,90.28398384490887,96.54222326358003,97.48577374353785
2012-12-01,96.89102442274306,96.82657666661925,94.73556328519861,95.07488172689841,96.86651933388102,90.6259737205624,96.67637373192697,97.4312703799358
2013-01-01,96.77172616282385,96.89397054396548,94.79184318253829,95.30830264279031,96.81626479596433,90.17196741656818,96.49061069177944,97.51282400530971
2013-02-01,96.86307609498891,96.82340240077455,94.73548167607747,95.12093468715844,96.86857305706368,90.26699568884686,96.69984988186012,97.43993707676368
2013-03-01,97.07507445696292,96.80352994156493,94.75932227208801,94.99365948983109,96.95268663995749,89.79429315215324,96.7866918818772,97.4858898378171
2013-04-01,96.8405330363214,97.00587368399306,94.72214067935076,94.98054410195255,96.85682009329311,89.85476124770479,97.396383287438,97.41345499607506
2013-05-01,96.74009606654322,96.84739987874333,94.76588494347652,94.9842568782963,96.80014861696323,89.64816043742493,96.94760056237838,97.42478741636889
2013-06-01,96.95565931112716,96.83283647932879,94.76658432190096,95.00871631206763,96.97582389911673,89.81136563814893,96.79771162980015,97.37420114982255
2013-07-01,96.97526011395632,96.79522980714081,94.75894963164045,95.09656783853238,96.9236373393878,90.12140234506148,96.71032452978581,97.43876495498743
2013-08-01,97.09114099210312,96.72632408126998,94.7806033222923,94.86012131668608,96.95395765286341,89.8788551878819,96.46052850897729,97.41100109446667
2013-09-01,97.02520228748511,96.75974401327453,94.78552360292646,94.92904167223729,96.90419699193663,90.47356257200083,96.36357706564907,97.48690468714364
2013-10-01,96.95554594306725,96.93072785297032,94.68013081748991,95.04665837914807,96.89849199910611,90.35562945216978,96.24165075070563,97.42226250537286
2013-11-01,96.87401010289013,96.79348818239085,94.7751339983751,95.172279096678,96.51876087080073,90.34184516572543,97.12695217305335,97.49032427574406
2013-12-01,96.9003317567195,96.74284137925586,94.73129197739797,94.91847079450295,96.75940465979888,89.68357396913473,96.74938816843897,97.43512739443851
2014-01-01,95.87021507345868,96.24466472399718,95.51103614401045,95.77892343648125,95.54298446290733,91.62596322804131,94.10361501804071,98.08695488497222
2014-02-01,95.95079703110507,96.33828204388443,95.63858980976235,95.84763544204897,95.16218110102338,91.41984344924093,94.54573009242232,98.20150648888874
2014-03-01,95.62111764488803,96.40493210566741,95.54768417156085,95.93712411462857,94.99161798995806,91.67203472687451,93.68002650511006,98.168284251527
2014-04-01,95.81376056876711,96.35245970246575,95.60174156805728,95.98474361558038,95.2328788334802,91.93376311618483,94.37959713401318,98.15768485464113
2014-05-01,96.018347075468,96.3348488117249,95.61562383762048,95.90073261568463,95.38674480679691,91.75683813047218,93.85517662391125,98.29204584822222
2014-06-01,95.81967632255076,96.1648724572226,95.58386799409203,95.92764388263295,95.36535312217627,91.32852512269359,94.13968595111663,98.20024129225561
2014-07-01,95.96821716172566,96.23194611647105,95.64357464587992,95.98048913851035,95.35787803972694,91.78262470402613,94.37237227057014,98.28923904756529
2014-08-01,95.86048631003035,96.25073952808313,95.53099299934627,95.78147654011846,94.98041810851524,91.4117334624207,93.51010867092846,98.2143257015652
2014-09-01,95.80766155955345,96.32863566831642,95.58728358762222,96.0728268401094,95.25172098415982,91.50981655326986,94.29329994629063,98.21551762105142
2014-10-01,95.91271355505695,96.30734161759119,95.59771782109449,95.90837239792103,94.98584461721994,91.69826933350443,93.72102825658834,98.18429015499078
2014-11-01,95.91246330617831,96.16262316542013,95.53177376077497,95.83794053820775,95.29916872601507,91.48987170510597,93.9879990722574,98.13970693780671
2014-12-01,95.73736365797949,96.33480178400245,95.62970558262532,96.02069550030315,95.2828437869003,91.84833746490322,93.6730647043016,98.16753803171252
2015-01-01,96.50873672919813,96.69888718814109,96.42285194326242,96.6033906919694,95.64274615562432,93.16961786107038,94.48171627727008,98.93635228686489
2015-02-01,96.39299412481978,96.86572426465678,96.44586109636376,96.86875914209456,95.86554035037163,92.81855528813362,94.06586430471944,98.92916997271988
2015-03-01,96.4000579108869,96.77015738873114,96.4784977689618,96.90945487533664,95.77041888824674,92.82293710144336,94.59143543016482,98.87557673219163
2015-04-01,96.44456300072214,96.80684756579302,96.40939012328236,96.85559258140275,95.63764472515015,92.98029413689794,94.97545657415525,98.84905252418523
2015-05-01,96.28119632900078,96.8272223600208,96.34912470912978,96.81636857564432,95.52702285511467,92.85637609368658,94.20922152606815,98.9663643304951
2015-06-01,96.57488091005865,96.96245564902709,96.4327038320536,96.7857913462193,95.74812118880612,92.90326504086762,94.65445533548363,98.98139862645064
2015-07-01,96.5671115515162,96.96541189153656,96.42290437897513,96.70718077721477,95.90246915934706,92.875285162386,94.71384650844684,98.92246719131104
2015-08-01,96.36340058687102,96.88498625531038,96.39934278687534,96.86315356387826,95.84411210828408,93.45322590618089,94.47364330123766,98.94881500075621
2015-09-01,96.53069125565409,96.9182729510658,96.51826759735224,96.83091879458996,95.85173118502858,92.99705083636577,94.69901564500415,98.97331258213492
2015-10-01,96.54762808127653,96.97219897923677,96.38034689239205,96.99016725283415,95.74423421966026,92.78936072032525,94.42143426917437,98.92800262708246
2015-11-01,96.42084584649055,96.83519239405918,96.33289165532388,96.96063718699259,95.63940412788543,93.241639208768,94.32511024609734,99.01385765223303
2015-12-01,96.27501235980014,96.7919666273012,96.41327909425029,96.79107863760557,95.74616816780994,92.77647135651095,95.02036073081375,99.00462251000222
2016-01-01,98.66557823831337,98.37470962317886,97.2414615894295,97.77378706001117,98.28846536071117,94.76507516068925,97.7738397093072,99.70945340988771
2016-02-01,98.60311083726013,98.52457120971512,97.19360423541889,97.83386009347038,98.15975957391291,94.78777207175766,98.52107286942953,99.68531447793045
2016-03-01,98.5798031999021,98.49721552788444,97.30441138309257,97.74432806961303,98.38435690324913,94.13305642224964,97.91404229604717,99.6023796488456
2016-04-01,98.4997744087938,98.46614658518037,97.23283896507711,97.81029390407157,98.200775943127,94.54515543750387,98.61435940953301,99.65080125732793
2016-05-01,98.4338666336165,98.38030215411322,97.20410809621163,97.75299386556298,98.72103078006846,94.66936551091865,98.25260179043265,99.67851832709293
2016-06-01,98.56719274506156,98.43264668125137,97.25234080111915,97.67703590401848,98.31186110320478,94.78101439931741,98.0675133975599,99.71033385320519
2016-07-01,98.59618688882567,98.47179210161656,97.25984080465307,97.55285617391756,98.44471111693028,94.6832487767042,98.25136776097598,99.71206089507785
2016-08-01,98.70211192311427,98.40738550443929,97.16922433123865,97.94067887432706,98.24513696872252,94.54734120636428,98.226785043709,99.65685410100879
2016-09-01,98.41311090172829,98.41290171319649,97.16744655877545,97.75662688922667,98.56485983489436,94.56138461407487,98.21562547620975,99.60526538424767
2016-10-01,98.596795532644,98.37449765956006,97.09032716850649,97.8382416836913,98.63726046911113,94.37337096381695,98.4913035533915,99.72664961271961
2016-11-01,98.6625073595451,98.33541320374036,97.22549004602017,97.83118279177418,98.29003360129957,94.30155937837988,98.39595874797598,99.67526215346257
2016-12-01,98.54601136916105,98.32660097229393,97.33080184485297,97.78207569778685,98.17730603399818,94.6229893611993,98.65190128423363,99.69616985087568
2017-01-01,99.0608126043955,98.97669618077862,98.20448168921946,98.91420600361394,99.10198257713965,96.04703300051315,98.88120619953635,100.4502296244247
2017-02-01,99.04475058237263,98.9743637361833,97.97499671562306,98.69294177399784,98.88293944822031,96.06324872713758,98.33344472073209,100.49668252545321
2017-03-01,99.093533716438,98.81774878078046,98.08300483270621,98.66663732742236,98.80114683216148,96.13795387462677,98.86152498032958,100.44444742223548
2017-04-01,98.94559946205176,98.90589873911168,98.07933630968763,98.65862359405139,98.95334258422979,95.97390227506777,98.68057093902752,100.3802798498896
2017-05-01,99.09748865440679,98.91917136403097,98.05607046635627,98.71094215030001,98.91997495976509,95.70594059242065,98.74442291874135,100.43183681583874
2017-06-01,98.94628783286645,98.92992064932102,98.04601073347582,98.50369806586508,98.76708286849019,95.73334408826005,98.7995679814515,100.44811355040075
2017-07-01,99.02202843941157,98.89420194077134,98.00633047398254,98.64700352289427,98.75250037998143,95.81330355890053,98.35668226382123,100.3956882140572
2017-08-01,98.9780901796436,98.84917243267847,98.04431926309304,98.47290481120218,98.84958413989008,95.79774830471472,98.60989469851951,100.40370931758656
2017-09-01,99.09786021241241,98.94000265440604,98.06992490807977,98.52575978702333,99.06388914833516,96.11099788904498,98.23451035056013,100.50162000011538
2017-10-01,99.00165128688504,98.79877347025673,98.01324965293587,98.6298831369827,99.05020661625723,96.23417635951499,98.43868592965785,100.41854440282592
2017-11-01,98.84672976634397,98.82279310073162,98.14249073201658,98.77819647281477,98.77786565414286,95.74042499556718,99.04018324830672,100.45105523460343
2017-12-01,98.85963970136484,98.91059564811307,98.03315479654168,98.68051933394558,98.95814558630184,96.2454145957223,98.60548773346964,100.52687970234781
2018-01-01,99.52846091701775,99.34804472297316,98.84098595458161,99.65804734909666,99.38987928749164,97.0853302468226,99.53872108740062,101.23891617295999
2018-02-01,99.60922782785086,99.4321097849109,98.8114331268435,99.59943766618534,99.3539149607919,97.12331262698085,98.960776803018,101.18430320866018
2018-03-01,99.42336733791998,99.31155553172121,98.91851359738105,99.6046685422471,99.24802488692275,97.43948455445636,99.06407608263325,101.12933497937019
2018-04-01,99.40805872670525,99.54025348412398,98.881891664389,99.53977796116132,99.76443212752892,97.49482078042563,99.19773830098505,101.07887451868227
2018-05-01,99.62656311345468,99.38922162907583,98.8712480607149,99.55738960008772,99.65680464655378,97.74225410755601,99.43408084252677,101.11028920025316
2018-06-01,99.62743794806472,99.54627635201007,98.83998233954867,99.6864872002786,99.53990295279176,97.25927704171237,98.64276924710286,101.16773669304371
2018-07-01,99.55282388227897,99.50293241749618,98.80126963188603,99.46115919313763,99.24251259908414,97.39423611426503,99.19398495519673,101.09510653786089
2018-08-01,99.50597274300466,99.50718773634284,98.86821993142928,99.68148289558769,99.54611796121567,97.24206965577874,99.26178601742957,101.26390282493807
2018-09-01,99.51420856486318,99.36299782508641,98.95287480573461,99.57701066228873,99.53468219677222,97.46173823611267,99.17806521983971,101.23981816219163
2018-10-01,99.5005883955107,99.44896011292387,98.80736003057406,99.559450779959,99.61590093149542,97.1883816776814,98.84913401705315,101.12713833767337
2018-11-01,99.6258740082241,99.43109863397831,98.93726501094449,99.80830309331293,99.36556434494099,97.90694907686014,99.33465692478413,101.16464271526348
2018-12-01,99.3607842943574,99.50629464865817,98.90472617249651,99.54445418097673,99.4883133861539,97.51595076693084,99.86142984220578,101.23384483523749
2019-01-01,100.10964991474142,99.96863369351074,99.6421115334885,100.5270639406582,99.97051783457931,98.68159370537731,99.41944785810016,102.05609800555028
2019-02-01,100.22225638552133,99.99259696938208,99.67910316874422,100.52451527724267,99.70429747014882,98.8087618031358,99.99607875206719,102.0341089520612
2019-03-01,100.02214500742264,100.00135161922938,99.68063803134508,100.6254112482482,100.0163984882616,98.80512397840111,100.15061742293814,101.94297763279172
2019-04-01,99.88980743921636,99.90013063937384,99.70190564175377,100.78123544933271,99.91158998624168,98.86098867049718,100.03849793979465,101.86384790475869
2019-05-01,100.05514813310461,100.06662490635725,99.71141293876447,100.66953882077871,99.94310125695904,99.02545362293533,99.74303754449672,101.91207298351192
2019-06-01,99.95103203708231,99.85482807065993,99.79713995351655,100.5275698256614,99.98547801711042,98.65711505575347,99.2929124028958,101.96459950647885
2019-07-01,100.20359494036137,100.02997789147052,99.6551207461456,100.46274284053179,99.98923521778978,99.15689114400932,99.63969635550393,101.98399819801647
2019-08-01,100.17994614671552,100.03879648412904,99.63486376770082,100.55391012317563,100.29116411300794,99.10092813827289,100.07094687437312,101.8861363948095
2019-09-01,100.1678966827628,99.93491643818123,99.68549258266101,100.63036336799993,100.23311236277294,98.88500749999778,99.68412500923307,101.95559916710235
2019-10-01,99.98118203325068,99.92728009924805,99.7388572464627,100.514022595023,100.00036411082003,98.78982742831309,100.13111666841348,101.91579541325456
2019-11-01,100.20924298863764,99.97187109880245,99.6623024779633,100.49342135964298,100.0237746452409,98.63769954493297,99.91408859886783,101.89794117273843
2019-12-01,99.94927050205379,99.94333298500577,99.73007216286074,100.46360149121843,100.08442779666724,99.31114903377853,99.9543943614694,102.04113406114605
2020-01-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-02-01,100.02277419874682,99.88602571535402,99.97691462893343,99.87779053727552,100.05314726106778,99.93953987790158,99.87411723870063,99.94580626593869
2020-03-01,100.03425697446058,99.92312400086722,100.01442630935287,100.10992036747497,100.0551607010421,100.00690472960744,100.03778859620782,100.03764567922184
2020-04-01,100.0877999307118,100.00878705443522,100.01199761564273,99.90044787315959,100.25731806875602,99.80528368422124,100.40132564843974,99.96778460339169
2020-05-01,100.03230471180397,99.94673397277832,99.95744853779578,99.76161657786164,100.15013441061527,99.92534826461757,100.21302303063717,100.03003258700105
2020-06-01,99.98476359383389,100.04460895130597,99.99841999511415,99.83245329305771,100.05911887216593,99.89801862726881,100.26739336778066,99.89226877301832
2020-07-01,99.9455921650209,100.03378731618169,100.05990020940754,100.0292189388978,99.97007839525988,99.67757136466503,100.0960659126652,99.97343359939073
2020-08-01,100.03973684406479,100.03313726374256,100.05375628182212,99.9220875354167,100.03449733072625,99.92266818589964,100.25817639494525,99.98367277275734
2020-09-01,100.12627237686664,99.93286617510837,100.09320785506183,100.00657378211237,100.25527684386601,99.65195459825772,99.84501381480403,100.0495816757557
2020-10-01,100.03500177440165,99.87668596954275,99.99084581693809,99.86703706148471,99.99147514989369,99.94768009274776,99.44195082776196,99.99327770842243
2020-11-01,100.17693288811796,99.98229723232718,99.97651294033835,99.89382609627623,99.90809273575717,99.39727424947968,99.29608680336027,100.0045071391825
2020-12-01,100.12818782982424,99.96226251702355,100.08477213514142,100.01845582020341,99.72393409611358,99.9599014112139,99.61230183250545,99.97559543771001
2021-01-01,100.39172471541448,100.33495211342508,100.41970560867479,101.67761133701573,100.09151359759585,100.64784979788107,99.84608493033119,101.49144983494875
2021-02-01,100.35558647238463,100.26078154025673,100.58649050829749,101.42308906552071,100.57067202083235,101.15575215130946,99.51625998171764,101.57417092375769
2021-03-01,100.36081445687104,100.20905760788168,100.50399212715537,101.52332942759037,100.40235179519459,101.2270338231779,99.97618230667706,101.50565639017213
2021-04-01,100.29812288055734,100.13571820691737,100.50003014615999,101.50448677605084,100.1409519498375,100.84193609345233,99.85019479894179,101.44557769191351
2021-05-01,100.19829638100953,100.20540249801182,100.52322245148575,101.79847643532484,99.96665180751594,100.76184942076503,100.18885283758627,101.47293578585999
2021-06-01,100.22429737537021,100.3712473270451,100.53534741876832,101.5725434689519,100.22061360689311,100.93073370955983,99.96788644763294,101.55454106516109
2021-07-01,100.32788876133209,100.21822133189566,100.45449332829888,101.63930604072475,100.13582625935871,101.20200394058152,99.95737757818115,101.42709306644406
2021-08-01,100.10910650733014,100.18426609056226,100.4759015327552,101.62534606635406,100.12058941450952,100.71592748851528,99.74083484669993,101.51982554645392
2021-09-01,100.34834604995623,100.1584535134431,100.492377297247,101.43215321691692,100.13243341478211,101.28937131899502,100.04881259952501,101.51697534106616
2021-10-01,100.47439787587165,100.19178368397421,100.57820306284928,101.49905443242695,100.0312076388905,101.02625122730046,99.9087608842564,101.58004158062039
2021-11-01,100.26635167667992,100.1499419210387,100.59069168985772,101.7587228405948,100.2830273077661,100.74697348661283,100.5703291049719,101.51493189256963
2021-12-01,100.2480681136245,100.15912083348675,100.46572898072293,101.45090856871239,100.33270104505641,101.10270867959335,100.15589497039252,101.53805270998181
2022-01-01,102.97468441011648,102.50556855673196,101.85862630419584,103.04998674729042,104.00446893946578,105.80088222363611,106.32190011534213,103.98759320743167
2022-02-01,103.248634489798,102.88366908306924,102.23847796790982,103.48629093338953,104.45237104755559,106.5035461646783,107.13605544605689,104.33863801209928
2022-03-01,103.56905419249416,103.20727699373144,102.5512642257564,103.95346822008973,104.55346618551908,106.5432130260022,107.18514845977663,104.54902939228833
2022-04-01,103.96165286286944,103.65898064065611,102.84709170155371,104.15866577141637,104.85944150959267,107.27958875795525,107.43481275959175,104.7820504080281
2022-05-01,104.2379183293034,103.78786662568515,103.17325405943517,104.22614062108484,105.14541604425457,107.07408339698858,107.53854298245697,105.27391867951059
2022-06-01,104.65691499679559,104.23383144175993,103.43261101512935,104.76212132519376,105.56646044857152,107.512320249022,107.8867324036147,105.51424161354726
2022-07-01,104.91133441364231,104.52942074067897,103.78823741882515,105.15577974511281,105.78275418199019,107.9859364203816,108.388933297849,105.83010930778454
